Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GV","Emissions from Drained organic soils","203","Czechia","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","6969.6603","E","Estimated value",""
"GV","Emissions from Drained organic soils","203","Czechia","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.1424","E","Estimated value",""
"GV","Emissions from Drained organic soils","203","Czechia","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","201.8878","E","Estimated value",""
"GV","Emissions from Drained organic soils","203","Czechia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","3029.9202","E","Estimated value",""
"GV","Emissions from Drained organic soils","203","Czechia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0452","E","Estimated value",""
"GV","Emissions from Drained organic soils","203","Czechia","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","63.3253","E","Estimated value",""
"GV","Emissions from Drained organic soils","408","Democratic People's Republic of Korea","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","4885.0805","E","Estimated value",""
"GV","Emissions from Drained organic soils","408","Democratic People's Republic of Korea","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0998","E","Estimated value",""
"GV","Emissions from Drained organic soils","408","Democratic People's Republic of Korea","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","141.5045","E","Estimated value",""
"GV","Emissions from Drained organic soils","408","Democratic People's Republic of Korea","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","301.5696","E","Estimated value",""
"GV","Emissions from Drained organic soils","408","Democratic People's Republic of Korea","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0045","E","Estimated value",""
"GV","Emissions from Drained organic soils","408","Democratic People's Republic of Korea","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","6.3028","E","Estimated value",""
"GV","Emissions from Drained organic soils","180","Democratic Republic of the Congo","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","8717.9162","E","Estimated value",""
"GV","Emissions from Drained organic soils","180","Democratic Republic of the Congo","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0684","E","Estimated value",""
"GV","Emissions from Drained organic soils","180","Democratic Republic of the Congo","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","446.094","E","Estimated value",""
"GV","Emissions from Drained organic soils","180","Democratic Republic of the Congo","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","530.7578","E","Estimated value",""
"GV","Emissions from Drained organic soils","180","Democratic Republic of the Congo","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0042","E","Estimated value",""
"GV","Emissions from Drained organic soils","180","Democratic Republic of the Congo","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","18.5974","E","Estimated value",""
"GV","Emissions from Drained organic soils","208","Denmark","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","69780.1807","E","Estimated value",""
"GV","Emissions from Drained organic soils","208","Denmark","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","1.4126","E","Estimated value",""
"GV","Emissions from Drained organic soils","208","Denmark","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","2003.0093","E","Estimated value",""
"GV","Emissions from Drained organic soils","208","Denmark","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","15657.1486","E","Estimated value",""
"GV","Emissions from Drained organic soils","208","Denmark","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.2315","E","Estimated value",""
"GV","Emissions from Drained organic soils","208","Denmark","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","324.0628","E","Estimated value",""
"GV","Emissions from Drained organic soils","262","Djibouti","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","262","Djibouti","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","262","Djibouti","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","262","Djibouti","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","262","Djibouti","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","262","Djibouti","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","212","Dominica","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","212","Dominica","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","212","Dominica","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","212","Dominica","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","212","Dominica","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","212","Dominica","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","214","Dominican Republic","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","214","Dominican Republic","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","214","Dominican Republic","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","214","Dominican Republic","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","214","Dominican Republic","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","214","Dominican Republic","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","218","Ecuador","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","1407.8434","E","Estimated value",""
"GV","Emissions from Drained organic soils","218","Ecuador","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0111","E","Estimated value",""
"GV","Emissions from Drained organic soils","218","Ecuador","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","72.2693","E","Estimated value",""
"GV","Emissions from Drained organic soils","218","Ecuador","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","217.9722","E","Estimated value",""
"GV","Emissions from Drained organic soils","218","Ecuador","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0017","E","Estimated value",""
"GV","Emissions from Drained organic soils","218","Ecuador","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","7.6726","E","Estimated value",""
"GV","Emissions from Drained organic soils","818","Egypt","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","818","Egypt","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","818","Egypt","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","818","Egypt","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","818","Egypt","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","818","Egypt","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","222","El Salvador","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","222","El Salvador","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","222","El Salvador","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","222","El Salvador","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","222","El Salvador","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","222","El Salvador","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","20.9389","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.6581","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","156.8134","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0012","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","8.0498","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","8.2533","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.2905","E","Estimated value",""
"GV","Emissions from Drained organic soils","233","Estonia","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","156941.2455","E","Estimated value",""
"GV","Emissions from Drained organic soils","233","Estonia","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","3.1922","E","Estimated value",""
"GV","Emissions from Drained organic soils","233","Estonia","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","4526.3275","E","Estimated value",""
"GV","Emissions from Drained organic soils","233","Estonia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","33532.665","E","Estimated value",""
"GV","Emissions from Drained organic soils","233","Estonia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.4967","E","Estimated value",""
"GV","Emissions from Drained organic soils","233","Estonia","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","695.4427","E","Estimated value",""
"GV","Emissions from Drained organic soils","748","Eswatini","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","748","Eswatini","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","748","Eswatini","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","748","Eswatini","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","748","Eswatini","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","748","Eswatini","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","231","Ethiopia","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","94623.7221","E","Estimated value",""
"GV","Emissions from Drained organic soils","231","Ethiopia","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.8824","E","Estimated value",""
"GV","Emissions from Drained organic soils","231","Ethiopia","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","4610.1798","E","Estimated value",""
"GV","Emissions from Drained organic soils","231","Ethiopia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","28688.3544","E","Estimated value",""
"GV","Emissions from Drained organic soils","231","Ethiopia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.2388","E","Estimated value",""
"GV","Emissions from Drained organic soils","231","Ethiopia","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","926.5012","E","Estimated value",""
"GV","Emissions from Drained organic soils","238","Falkland Islands (Malvinas)","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","38.5033","E","Estimated value",""
"GV","Emissions from Drained organic soils","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GV","Emissions from Drained organic soils","238","Falkland Islands (Malvinas)","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","1.1153","E","Estimated value",""
"GV","Emissions from Drained organic soils","238","Falkland Islands (Malvinas)","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","279824.197","E","Estimated value",""
"GV","Emissions from Drained organic soils","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","3.9306","E","Estimated value",""
"GV","Emissions from Drained organic soils","238","Falkland Islands (Malvinas)","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","5502.8572","E","Estimated value",""
"GV","Emissions from Drained organic soils","234","Faroe Islands","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","563.6625","E","Estimated value",""
"GV","Emissions from Drained organic soils","234","Faroe Islands","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","234","Faroe Islands","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","11.4645","E","Estimated value",""
"GV","Emissions from Drained organic soils","234","Faroe Islands","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","12685.3655","E","Estimated value",""
"GV","Emissions from Drained organic soils","234","Faroe Islands","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.1606","E","Estimated value",""
"GV","Emissions from Drained organic soils","234","Faroe Islands","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","224.8805","E","Estimated value",""
"GV","Emissions from Drained organic soils","242","Fiji","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","1525.4331","E","Estimated value",""
"GV","Emissions from Drained organic soils","242","Fiji","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0111","E","Estimated value",""
"GV","Emissions from Drained organic soils","242","Fiji","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","72.8163","E","Estimated value",""
"GV","Emissions from Drained organic soils","242","Fiji","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","209.9048","E","Estimated value",""
"GV","Emissions from Drained organic soils","242","Fiji","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0015","E","Estimated value",""
"GV","Emissions from Drained organic soils","242","Fiji","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","6.6587","E","Estimated value",""
"GV","Emissions from Drained organic soils","246","Finland","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","427169.2491","E","Estimated value",""
"GV","Emissions from Drained organic soils","246","Finland","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","8.6782","E","Estimated value",""
"GV","Emissions from Drained organic soils","246","Finland","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","12305.1739","E","Estimated value",""
"GV","Emissions from Drained organic soils","246","Finland","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","83105.8841","E","Estimated value",""
"GV","Emissions from Drained organic soils","246","Finland","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","1.2338","E","Estimated value",""
"GV","Emissions from Drained organic soils","246","Finland","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","1727.2568","E","Estimated value",""
"GV","Emissions from Drained organic soils","250","France","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","163898.1216","E","Estimated value",""
"GV","Emissions from Drained organic soils","250","France","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","3.3383","E","Estimated value",""
"GV","Emissions from Drained organic soils","250","France","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","4733.49","E","Estimated value",""
"GV","Emissions from Drained organic soils","250","France","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","52352.9774","E","Estimated value",""
"GV","Emissions from Drained organic soils","250","France","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.5036","E","Estimated value",""
"GV","Emissions from Drained organic soils","250","France","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","1041.3755","E","Estimated value",""
"GV","Emissions from Drained organic soils","254","French Guiana","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","857.1302","E","Estimated value",""
"GV","Emissions from Drained organic soils","254","French Guiana","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0061","E","Estimated value",""
"GV","Emissions from Drained organic soils","254","French Guiana","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","39.7193","E","Estimated value",""
"GV","Emissions from Drained organic soils","254","French Guiana","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","157.426","E","Estimated value",""
"GV","Emissions from Drained organic soils","254","French Guiana","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0012","E","Estimated value",""
"GV","Emissions from Drained organic soils","254","French Guiana","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","5.4515","E","Estimated value",""
"GV","Emissions from Drained organic soils","258","French Polynesia","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","258","French Polynesia","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","258","French Polynesia","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","258","French Polynesia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","258","French Polynesia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","258","French Polynesia","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","266","Gabon","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","11953.6917","E","Estimated value",""
"GV","Emissions from Drained organic soils","266","Gabon","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0925","E","Estimated value",""
"GV","Emissions from Drained organic soils","266","Gabon","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","604.4993","E","Estimated value",""
"GV","Emissions from Drained organic soils","266","Gabon","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","239.7405","E","Estimated value",""
"GV","Emissions from Drained organic soils","266","Gabon","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GV","Emissions from Drained organic soils","266","Gabon","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","8.2737","E","Estimated value",""
"GV","Emissions from Drained organic soils","270","Gambia","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","270","Gambia","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","270","Gambia","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","270","Gambia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","270","Gambia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","270","Gambia","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","268","Georgia","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","268","Georgia","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","268","Georgia","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","268","Georgia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","268","Georgia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","268","Georgia","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","276","Germany","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","555395.0818","E","Estimated value",""
"GV","Emissions from Drained organic soils","276","Germany","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","11.2909","E","Estimated value",""
"GV","Emissions from Drained organic soils","276","Germany","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","16009.9207","E","Estimated value",""
"GV","Emissions from Drained organic soils","276","Germany","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","553146.2545","E","Estimated value",""
"GV","Emissions from Drained organic soils","276","Germany","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","8.1955","E","Estimated value",""
"GV","Emissions from Drained organic soils","276","Germany","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","11477.8375","E","Estimated value",""
"GV","Emissions from Drained organic soils","288","Ghana","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","1553.805","E","Estimated value",""
"GV","Emissions from Drained organic soils","288","Ghana","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0114","E","Estimated value",""
"GV","Emissions from Drained organic soils","288","Ghana","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","74.1885","E","Estimated value",""
"GV","Emissions from Drained organic soils","288","Ghana","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","162.6455","E","Estimated value",""
"GV","Emissions from Drained organic soils","288","Ghana","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0011","E","Estimated value",""
"GV","Emissions from Drained organic soils","288","Ghana","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","5.0282","E","Estimated value",""
"GV","Emissions from Drained organic soils","292","Gibraltar","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","292","Gibraltar","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","292","Gibraltar","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","292","Gibraltar","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","292","Gibraltar","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
