Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GN","Emissions from Energy use in agriculture","159","China","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","101194.1703","I","Imputed value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","1.7341","I","Imputed value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","1.8311","I","Imputed value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6808","Heat","2022","2022","TJ","1409","I","Imputed value"
"GN","Emissions from Energy use in agriculture","159","China","7273","Emissions (CO2)","6808","Heat","2022","2022","kt","126.6727","I","Imputed value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6808","Heat","2022","2022","kt","0.0022","I","Imputed value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6808","Heat","2022","2022","kt","0.0023","I","Imputed value"
"GN","Emissions from Energy use in agriculture","344","China, Hong Kong SAR","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","51.5074","I","Imputed value"
"GN","Emissions from Energy use in agriculture","344","China, Hong Kong SAR","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","11.718","I","Imputed value"
"GN","Emissions from Energy use in agriculture","344","China, Hong Kong SAR","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","344","China, Hong Kong SAR","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","446","China, Macao SAR","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","394.7871","I","Imputed value"
"GN","Emissions from Energy use in agriculture","446","China, Macao SAR","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","28.8692","I","Imputed value"
"GN","Emissions from Energy use in agriculture","446","China, Macao SAR","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0067","I","Imputed value"
"GN","Emissions from Energy use in agriculture","446","China, Macao SAR","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0093","I","Imputed value"
"GN","Emissions from Energy use in agriculture","446","China, Macao SAR","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","9.2741","I","Imputed value"
"GN","Emissions from Energy use in agriculture","446","China, Macao SAR","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","0.5203","I","Imputed value"
"GN","Emissions from Energy use in agriculture","446","China, Macao SAR","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","446","China, Macao SAR","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","446","China, Macao SAR","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","340.5363","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","862821.38","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","63509.4118","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","14.9999","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","20.9228","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","6477.5","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","363.3877","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0324","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0.0006","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","923867.04","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7273","Emissions (CO2)","6809","Coal","2022","2022","kt","95435.4652","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7225","Emissions (CH4)","6809","Coal","2022","2022","kt","230.9668","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7230","Emissions (N2O)","6809","Coal","2022","2022","kt","1.1548","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","574754.4","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","99369.0153","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","1.7106","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","1.8074","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","72184","Energy use in agriculture","6808","Heat","2022","2022","TJ","1409","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7273","Emissions (CO2)","6808","Heat","2022","2022","kt","126.6727","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7225","Emissions (CH4)","6808","Heat","2022","2022","kt","0.0022","I","Imputed value"
"GN","Emissions from Energy use in agriculture","156","China, mainland","7230","Emissions (N2O)","6808","Heat","2022","2022","kt","0.0023","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","21616.616","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","1691.2511","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.8987","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.486","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","167.125","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","9.3757","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0008","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","1388.8926","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7273","Emissions (CO2)","6809","Coal","2022","2022","kt","143.4726","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7225","Emissions (CH4)","6809","Coal","2022","2022","kt","0.3472","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7230","Emissions (N2O)","6809","Coal","2022","2022","kt","0.0017","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","11786.1516","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","1813.4371","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0234","I","Imputed value"
"GN","Emissions from Energy use in agriculture","158","China, Taiwan Province of","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0235","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","3433.8653","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","255.2893","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0403","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.064","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","137.6234","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","7.7207","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0007","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","35015.2955","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7273","Emissions (CO2)","6809","Coal","2022","2022","kt","3617.08","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7225","Emissions (CH4)","6809","Coal","2022","2022","kt","8.7538","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7230","Emissions (N2O)","6809","Coal","2022","2022","kt","0.0438","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","2734.6752","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","145.4701","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0081","I","Imputed value"
"GN","Emissions from Energy use in agriculture","170","Colombia","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0026","I","Imputed value"
"GN","Emissions from Energy use in agriculture","174","Comoros","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","161.6","I","Imputed value"
"GN","Emissions from Energy use in agriculture","174","Comoros","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","12.5078","I","Imputed value"
"GN","Emissions from Energy use in agriculture","174","Comoros","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0016","I","Imputed value"
"GN","Emissions from Energy use in agriculture","174","Comoros","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","178","Congo","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","1562.3173","I","Imputed value"
"GN","Emissions from Energy use in agriculture","178","Congo","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","115.3475","I","Imputed value"
"GN","Emissions from Energy use in agriculture","178","Congo","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0269","I","Imputed value"
"GN","Emissions from Energy use in agriculture","178","Congo","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0222","I","Imputed value"
"GN","Emissions from Energy use in agriculture","178","Congo","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","225.07","I","Imputed value"
"GN","Emissions from Energy use in agriculture","178","Congo","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","36.449","I","Imputed value"
"GN","Emissions from Energy use in agriculture","178","Congo","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0007","I","Imputed value"
"GN","Emissions from Energy use in agriculture","178","Congo","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","184","Cook Islands","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","63.4192","I","Imputed value"
"GN","Emissions from Energy use in agriculture","184","Cook Islands","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","4.613","I","Imputed value"
"GN","Emissions from Energy use in agriculture","184","Cook Islands","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0024","I","Imputed value"
"GN","Emissions from Energy use in agriculture","184","Cook Islands","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0008","I","Imputed value"
"GN","Emissions from Energy use in agriculture","184","Cook Islands","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","3.5359","I","Imputed value"
"GN","Emissions from Energy use in agriculture","184","Cook Islands","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","0.5954","I","Imputed value"
"GN","Emissions from Energy use in agriculture","184","Cook Islands","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","184","Cook Islands","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","188","Costa Rica","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","620.0646","I","Imputed value"
"GN","Emissions from Energy use in agriculture","188","Costa Rica","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","43.9144","I","Imputed value"
"GN","Emissions from Energy use in agriculture","188","Costa Rica","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0274","I","Imputed value"
"GN","Emissions from Energy use in agriculture","188","Costa Rica","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0032","I","Imputed value"
"GN","Emissions from Energy use in agriculture","188","Costa Rica","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","1228.3308","I","Imputed value"
"GN","Emissions from Energy use in agriculture","188","Costa Rica","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","2.0131","I","Imputed value"
"GN","Emissions from Energy use in agriculture","188","Costa Rica","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0012","I","Imputed value"
"GN","Emissions from Energy use in agriculture","188","Costa Rica","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0003","I","Imputed value"
"GN","Emissions from Energy use in agriculture","384","Côte d'Ivoire","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","3118.79","I","Imputed value"
"GN","Emissions from Energy use in agriculture","384","Côte d'Ivoire","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","231.1023","I","Imputed value"
"GN","Emissions from Energy use in agriculture","384","Côte d'Ivoire","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0129","I","Imputed value"
"GN","Emissions from Energy use in agriculture","384","Côte d'Ivoire","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0892","I","Imputed value"
"GN","Emissions from Energy use in agriculture","384","Côte d'Ivoire","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","835.56","I","Imputed value"
"GN","Emissions from Energy use in agriculture","384","Côte d'Ivoire","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","77.2664","I","Imputed value"
"GN","Emissions from Energy use in agriculture","384","Côte d'Ivoire","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0025","I","Imputed value"
"GN","Emissions from Energy use in agriculture","384","Côte d'Ivoire","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0004","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","8821.9464","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","650.8205","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0625","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.2386","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","1170.59","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","65.6701","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0059","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","543.96","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","26.8657","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0005","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0003","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","72184","Energy use in agriculture","6808","Heat","2022","2022","TJ","319.2","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7273","Emissions (CO2)","6808","Heat","2022","2022","kt","8.1978","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7225","Emissions (CH4)","6808","Heat","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","191","Croatia","7230","Emissions (N2O)","6808","Heat","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","52863.9734","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","4079.7137","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.5167","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.1247","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","26.2134","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","1.4706","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","993.24","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","177.5975","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0108","I","Imputed value"
"GN","Emissions from Energy use in agriculture","192","Cuba","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0023","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","1208.0764","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","88.1771","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0051","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0311","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","594.648","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","104.4437","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0035","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0009","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","72184","Energy use in agriculture","6808","Heat","2022","2022","TJ","37.117","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","7273","Emissions (CO2)","6808","Heat","2022","2022","kt","3.39","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","7225","Emissions (CH4)","6808","Heat","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","196","Cyprus","7230","Emissions (N2O)","6808","Heat","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","14330.3285","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","1060.0631","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0648","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.3865","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","2465.275","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","138.3019","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0123","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","598.833","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","4219.704","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","516.6812","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0042","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.008","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","72184","Energy use in agriculture","6808","Heat","2022","2022","TJ","513.689","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7273","Emissions (CO2)","6808","Heat","2022","2022","kt","32.7073","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7225","Emissions (CH4)","6808","Heat","2022","2022","kt","0.0003","I","Imputed value"
"GN","Emissions from Energy use in agriculture","203","Czechia","7230","Emissions (N2O)","6808","Heat","2022","2022","kt","0.0005","I","Imputed value"
"GN","Emissions from Energy use in agriculture","408","Democratic People's Republic of Korea","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","1877.6654","I","Imputed value"
"GN","Emissions from Energy use in agriculture","408","Democratic People's Republic of Korea","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","135.4591","I","Imputed value"
"GN","Emissions from Energy use in agriculture","408","Democratic People's Republic of Korea","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.066","I","Imputed value"
"GN","Emissions from Energy use in agriculture","408","Democratic People's Republic of Korea","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0332","I","Imputed value"
"GN","Emissions from Energy use in agriculture","408","Democratic People's Republic of Korea","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","23015.2683","I","Imputed value"
"GN","Emissions from Energy use in agriculture","408","Democratic People's Republic of Korea","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","820.4076","I","Imputed value"
"GN","Emissions from Energy use in agriculture","408","Democratic People's Republic of Korea","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","55.56","I","Imputed value"
"GN","Emissions from Energy use in agriculture","408","Democratic People's Republic of Korea","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0008","I","Imputed value"
"GN","Emissions from Energy use in agriculture","408","Democratic People's Republic of Korea","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0008","I","Imputed value"
"GN","Emissions from Energy use in agriculture","180","Democratic Republic of the Congo","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","161.1003","I","Imputed value"
"GN","Emissions from Energy use in agriculture","180","Democratic Republic of the Congo","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","0.0179","I","Imputed value"
"GN","Emissions from Energy use in agriculture","180","Democratic Republic of the Congo","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0005","I","Imputed value"
"GN","Emissions from Energy use in agriculture","180","Democratic Republic of the Congo","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","16741.4454","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","1239.7542","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0827","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.4642","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","1664.172","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","93.36","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0083","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","397.8918","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","7273","Emissions (CO2)","6809","Coal","2022","2022","kt","39.9183","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","7225","Emissions (CH4)","6809","Coal","2022","2022","kt","0.1064","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","7230","Emissions (N2O)","6809","Coal","2022","2022","kt","0.0005","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","6640.1748","I","Imputed value"
"GN","Emissions from Energy use in agriculture","208","Denmark","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","178.3631","I","Imputed value"
